scene_floor,init_x,init_y,init_z,init_angle
00202-yVbpFay8gTU_1,-2.764595,0.08449578,-4.5803175,3.559441889028594
00203-VoVGtfYrpuQ_0,-4.70152,-1.8477359,1.1605688,5.350956131515242
00203-VoVGtfYrpuQ_1,0.31966192,1.1522641,-0.42553693,5.590286242467802
00204-gxttMtT5ZGK_0,3.2513342,-2.8554008,-3.3828917,3.0078322616851274
00204-gxttMtT5ZGK_1,4.2718687,0.1445992,-8.374967,5.3193099419739305
00204-gxttMtT5ZGK_2,2.821301,3.1445994,-7.1257486,0.8362243122129016
00205-NEVASPhcrxR_0,-6.4834204,-0.00044298172,-3.8320174,0.015173459227633591
00205-NEVASPhcrxR_1,-5.5795245,3.1995573,3.5486255,1.3854305522876387
00206-uhkqDVMtEnn_0,11.121424,-0.010017224,-2.423627,5.505949940772603
00207-FRQ75PjD278_0,3.4679856,0.08834503,-0.70150864,0.5322234259446401
00208-SQqGpSHzfSr_0,-9.699455,0.05562301,4.0972958,1.4457129366098058
00209-C5RbHBQ76DE_0,0.99904096,-2.4209614,3.6281052,4.6986840255834625
00210-j2EJhFEQGCL_0,-9.577599,0.12694469,0.9006263,0.7543913978400368
00212-bAdy4hKf1a1_0,1.6265332,-2.507307,2.402831,2.3004289083661638
00212-bAdy4hKf1a1_1,-4.783045,0.09269285,2.0526795,4.2145100589928335
00213-mkvHBa3mEEk_1,-1.0874736,0.09046888,0.57549405,2.265928312733202
00214-WeyCwVzL53K_0,-0.8485513,-2.7806664,-5.7472234,2.590766688648993
00214-WeyCwVzL53K_1,-0.6858438,0.010966778,-4.1043687,5.747710803183514
00214-WeyCwVzL53K_2,-2.482851,3.0109668,-2.96664,4.210841340334346
00215-zWydhyFhvcj_0,-0.8063605,0.029773235,-0.5282197,1.2490435419182673
00215-zWydhyFhvcj_1,-6.333662,2.8297732,0.15060563,5.741498940095595
00216-6EMViBCA2N7_0,0.6137761,0.14871791,0.23574027,2.8779177715012074
00217-qz3829g1Lzf_0,2.2097433,0.033981383,4.336157,0.4638533727598329
00217-qz3829g1Lzf_1,4.0997105,2.8339813,3.2346277,2.3697426016533947
00218-fQHGxvurx9L_0,2.3353934,0.08454457,3.5877826,4.450733801098093
00219-P6ajptD9tRP_0,-7.950224,-2.513737,4.589361,1.5968441452153486
00219-P6ajptD9tRP_1,-4.811862,0.08626294,8.326038,4.108998566477728
00220-KAzjXJvZtR3_0,3.677599,-3.124625,2.183872,1.7818613258696965
00221-zJEEFaNaRbB_0,-4.755498,-2.4437218,0.9638803,5.729544378206192
00221-zJEEFaNaRbB_1,-4.2863517,0.15627813,-2.400291,3.2047587106219857
00222-g8Xrdbe9fir_0,9.878459,-1.034931,3.1322393,4.239523928073111
00222-g8Xrdbe9fir_1,2.3990116,0.16506898,2.0024254,4.327128251269993
00223-wQN24R38a9N_0,9.102981,-2.8006055,5.749968,2.565559711683436
00223-wQN24R38a9N_1,9.20261,0.12706614,6.7633376,4.074826837211909
00224-8m2Sk2sC3DR_0,5.261831,-0.005096242,0.13761404,0.2362883901430389
00224-8m2Sk2sC3DR_1,3.0845344,3.5949037,-0.89134026,5.441930388141647
00225-EbiLVt7CHc1_0,5.8902373,0.23957859,-1.836638,5.349158505381395
00226-8mXffaQTtmP_0,-1.6393552,0.057804972,-0.10448915,5.795794302386199
00227-bvdRzJBgJyg_0,8.071218,0.039432243,5.4257336,0.10587626879718103
00227-bvdRzJBgJyg_1,2.646638,3.4394324,0.643046,4.710919828006785
00228-d5faFfQRphr_0,15.507893,0.18863764,1.8765235,0.5552333223318969
00229-cHumXFzhHUR_0,5.440113,0.026498005,-0.109915935,0.9869972162245008
00229-cHumXFzhHUR_1,3.195315,4.0264983,-1.4713745,2.086397613811367
00230-TNx8nti6GNi_0,14.985773,0.0722653,3.0756328,2.5487339831367635
00231-4h4JxvG3cip_0,-0.6906757,0.07711001,-0.29468018,1.193441530747351
00232-XNiSi1YgPRR_0,4.9227276,-2.8167129,0.2921234,2.450793227063832
00233-PuFu1zFVc4k_0,-0.40746748,0.17071362,-2.0061526,6.122499014413201
00234-nACV8wLu1u5_0,0.82299566,-2.735545,0.9178783,0.748850733210101
00235-DWsM2ficpne_0,-13.822994,0.06376231,5.306539,4.593631406413234
00237-BW1f54ZNVW6_0,-6.459553,-2.8001206,0.3658708,3.902926200685604
00238-j6fHrce9pHR_0,-14.272301,0.08357698,2.870853,0.36304499783824595
00239-b3CuYvwpzZv_0,9.245247,-0.24194372,2.3266199,0.6768114503396606
00239-b3CuYvwpzZv_1,5.765609,2.7580564,-3.10084,4.47687564909263
00240-q9CAdKfvar2_1,-2.3145041,0.1789124,0.04050035,5.457759114636584
00241-h6nwVLpAKQz_0,1.2469723,-0.0013566017,-4.987918,0.6699165768157799
00242-JHHVv6QZJMm_0,0.49456725,-2.3871663,0.07877341,4.561638415637159
00242-JHHVv6QZJMm_1,0.24175304,0.13578105,-1.1906017,3.527641088684338
00243-BfzKZxFShtq_0,-1.6605558,0.15758002,8.505449,5.061243187034938
00244-E64sjs3Dyfd_0,8.229879,3.8780813,5.6165724,1.0516039735214073
00245-741Fdj7NLF9_0,-3.2484684,0.13381249,14.365314,5.0993086453788
00246-mscxX4KEBcB_0,2.779685,0.036631018,1.2814466,0.4889210027178508
00247-uvveHdpUZis_0,-1.6157703,-2.6581857,-0.39578733,1.738303126502961
00247-uvveHdpUZis_1,-3.153809,0.14181423,0.4568221,4.436761803943204
00247-uvveHdpUZis_2,-4.2469807,3.1418142,0.51282394,2.6549937522712854
00248-PM558qFsyi8_0,-0.06593108,0.1817612,0.33601993,2.3565797263294868
00249-PYHRaSotJNh_0,7.4079256,-2.8982077,-1.0086796,1.7475834247618678
00250-U3oQjwTuMX8_0,-10.415863,0.07911548,-11.076277,2.946909652962641
00251-wsAYBFtQaL7_0,2.6696122,0.1449112,-2.1402464,0.7327763810993385
00252-kGVKV9k9DCT_0,-6.348591,0.12389207,-4.437369,4.250673638393413
00253-HjxjHvpdeoM_0,-9.41376,0.15974084,5.5216293,5.143893526359762
00254-YMNvYDhK8mB_0,-0.6928003,0.13135624,0.35976028,5.05195345012467
00255-NGyoyh91xXJ_0,0.16373396,0.092082076,4.8502364,0.4309577853443723
00256-92vYG1q49FY_0,-0.10126059,-2.636651,-0.2963262,2.5469499032900615
00256-92vYG1q49FY_1,0.44122916,0.36334896,-0.21572518,1.1823560038611007
00257-j2DKmTV5TPV_0,3.328927,0.14827025,-2.5918467,3.1054642406378257
00258-2Pc8W48bu21_0,-1.3601682,0.16767362,9.452095,6.09434124708986
00258-2Pc8W48bu21_1,8.441301,3.3676736,0.5647446,1.8016805739270132
00259-4J8N2Ah1a6o_0,-2.5248673,0.11923733,-0.53238803,4.73245242836452
00260-ECStCRoCNWM_0,-4.290902,-2.6927478,10.132161,1.962550781192006
00260-ECStCRoCNWM_1,-19.12685,0.10725212,8.803814,5.220254547235713
00262-1xGrZPxG1Hz_0,-3.725105,0.11077675,0.37426686,3.6259106208132144
00262-1xGrZPxG1Hz_1,-8.015783,2.5107768,-0.31198063,3.811389620453895
00263-GGBvSFddQgs_0,11.320848,0.028917074,4.9113016,3.544434913292746
00263-GGBvSFddQgs_1,5.9413824,2.8289173,3.3415952,2.344012539532396
00264-GfF9TQ34x37_0,-1.2507064,-2.352948,0.2935926,1.8266032718242748
00264-GfF9TQ34x37_1,-6.594634,0.8470521,-2.354337,3.2139002640148555
00265-3Ao63EY7J83_0,-4.318557,-3.3817353,-3.1150174,6.009796535213244
00265-3Ao63EY7J83_1,7.7059126,-0.18173528,-10.453966,3.179595524552235
00265-3Ao63EY7J83_2,-1.5992167,2.8182645,-1.6605054,1.872741213550339
00266-67ADtrTrBK2_0,15.571959,0.14292946,-11.478527,2.607125968942445
00267-gQ3xxshDiCz_1,-4.1978855,0.15884733,-0.20808174,0.7269328937174407
00268-mHJxL9jnCox_0,-11.627905,-2.792743,-5.3472066,3.7977014012736245
00268-mHJxL9jnCox_1,-9.168222,0.20725703,-2.6779666,1.4572224144592363
00268-mHJxL9jnCox_2,-9.168222,0.20725703,-2.6779666,1.781277056242824
00269-JNiWU5TZLtt_0,-3.179585,0.072405845,-15.396353,1.9309157745386487
00270-bDTsgcSK5Qr_0,8.152129,0.13964052,-1.3785008,3.3275940767448002
00271-cjLuWviyDEo_0,-0.9304956,-0.0012119263,-5.2641726,2.676511855601593
00272-kA2nG18hCAr_0,0.9616632,-2.6172323,-1.0150951,3.5829077590973104
00272-kA2nG18hCAr_1,16.612448,-0.6172323,2.3655975,1.9473321371815653
00272-kA2nG18hCAr_2,10.277551,0.2535476,4.2234316,1.3958365988540582
00273-8DDKELpgD99_0,-0.8545233,-2.968962,-4.793846,3.9211123965063903
00274-NcK5aACg44h_0,5.8706393,-2.1734498,0.48261905,3.3664320612637155
00274-NcK5aACg44h_1,-3.8935251,0.026550293,2.6632323,5.421291627498594
00275-4dbCzNN5L5t_0,-4.0783734,0.17747298,7.9924316,4.2142364398584915
00276-HLBJGGyicLV_0,5.7482066,0.17459285,0.05495359,4.0667776158185225
00277-RHrFkyC59tf_0,-1.2560735,-1.2000247,-0.76660836,5.288207391140411
00278-dcd823nTKH9_0,-1.5712248,-1.0149021,-3.2497559,6.175239075224187
00278-dcd823nTKH9_1,-4.1238093,2.385098,-3.1237173,2.621944754195317
00279-YmEfzspXX5h_0,-6.3318644,0.12990737,-3.8863955,1.400111620501696
00280-FgswoxWb3uN_0,9.722414,-0.549331,-0.47535872,3.5747222710486506
00280-FgswoxWb3uN_1,13.73903,2.8506691,2.2477467,0.31574510949928725
00281-mj5sKX44BmS_0,1.1879559,0.14727,2.7326329,0.22331615013072564
00282-8nSVqHLMRwQ_0,-7.851672,0.12029201,1.4472301,2.1589379366891883
00283-MPPDV4Gvybr_0,0.20603964,-2.2537,2.738314,5.1411556019306826
00283-MPPDV4Gvybr_1,9.721412,0.14630008,4.5371428,5.274023496412874
00283-MPPDV4Gvybr_2,9.5631485,2.9463,3.7309346,0.71766499955858
00284-4GfZ9TTZUwL_0,11.0496435,-0.0143175125,5.1902676,0.8276587182966262
00284-4GfZ9TTZUwL_1,11.638576,2.9856825,1.3762132,1.0633044845659916
00285-QKGMrurUVbk_0,-3.5167637,0.10054007,-5.158797,1.7971211273978214
00286-UbsJXeCkJBA_0,-2.5717335,-2.5822933,-5.635949,3.877450269060918
00286-UbsJXeCkJBA_1,-2.1388996,0.017706633,-5.140107,3.109377025313345
00286-UbsJXeCkJBA_2,-5.9348936,3.0177069,-5.5283356,5.339539331136251
00287-SBHLgvFTVMZ_0,-5.098903,-2.4961617,0.13457476,4.123243697169338
00287-SBHLgvFTVMZ_1,0.77286464,0.103838205,3.21133,0.766520700411633
00289-wz9FcGhrndc_0,-9.479314,0.09272833,0.37969416,5.70388057561639
00290-6HMiy15cxis_0,-1.5186839,0.13717909,-2.9771037,2.165785643117046
00291-Umx6CdjZfvy_0,-1.939935,0.12344897,-3.1504774,1.1652498179621371
00292-reHtN7VMWkg_0,-4.5106378,0.091092706,-1.4768347,4.30653191034998
00293-pEeGyoYCEa1_0,5.392492,-2.633464,-5.7891126,1.7652219601318548
00293-pEeGyoYCEa1_1,-6.46539,0.16653585,-3.4573197,3.954305852842049
00294-PPTLa8SkUfo_0,12.680474,-0.5347746,10.114977,4.73139074095744
00294-PPTLa8SkUfo_1,14.802471,0.06522542,-3.7137213,3.883249694467304
00295-LQy8D2nmZ4x_0,3.2636383,0.1311341,0.35081562,1.5358120840634
00295-LQy8D2nmZ4x_1,-5.3101583,2.7311342,0.7144084,1.2453804746176647
00296-sLwz8nKD3wF_0,-3.171301,-2.70008,4.588965,5.7178581757366125
00296-sLwz8nKD3wF_2,-3.8805544,3.0999203,4.7131023,4.968452364620622
00297-jGdNyKqGZJw_0,-0.6273732,0.057902053,2.9194524,4.702902092646953
00298-by8SK9u18S8_0,0.40277326,0.16078305,-0.33458158,0.6536677309059771
00299-bdp1XNEdvmW_0,3.070678,0.03515412,-0.68813753,5.71258603915967
00299-bdp1XNEdvmW_1,3.070678,0.03515412,-0.68813753,5.95676323058654
00300-GcfUJ79xCZc_0,-1.6999,-2.3708787,-0.9565629,4.011615696597784
00300-GcfUJ79xCZc_1,0.89032245,0.07233234,-1.102675,1.9423310066782096
00301-JiHGQpwKUvd_0,-0.9861882,0.09793396,5.065219,4.1904874451255765
00302-JFgrz9MNz4b_0,-0.05243843,-2.7928987,-2.9314106,0.11888728791908
00302-JFgrz9MNz4b_1,-1.742002,0.0071012974,-2.1505296,4.336252845220788
00302-JFgrz9MNz4b_2,4.854373,2.8071012,-3.104779,1.8283591162610138
00303-ghWQ5kHV97i_0,-5.09953,0.033372357,2.1009536,3.265219025835968
00304-X6Pct1msZv5_0,2.95619,0.14680052,-0.01845321,5.433099089076294
00305-W3J8ruZTQic_0,-9.078728,0.13743782,-41.527634,2.5724541332748174
00306-Y4L8fjz2yH7_0,5.830022,0.187253,-5.3119473,1.2302073660651884
00306-Y4L8fjz2yH7_1,-7.756855,2.987253,-3.3638303,4.0893549314680495
00307-vDfkYo5VqEQ_0,7.08895,-3.1179905,0.8788087,1.7230974148094658
00307-vDfkYo5VqEQ_1,6.5830917,0.082009554,3.756402,4.482547271620583
00308-gmLDom6XSo7_0,-7.113921,-0.4411075,-4.528173,3.4346601674119355
00308-gmLDom6XSo7_1,3.1677392,0.094601154,-1.172321,2.788577370001158
00309-VKmpsujnc5t_0,0.32824683,0.20061606,-0.18805037,2.329433699390584
00309-VKmpsujnc5t_1,-0.7783352,3.322735,3.8702643,0.5091830667856762
00310-WnvnMQh4eEa_0,3.5553918,0.13814965,2.4130812,0.9930077199653531
00310-WnvnMQh4eEa_1,2.6056523,0.13814965,2.2072906,5.407216650892349
00311-mHXUEKEV6gR_0,-6.0874805,0.009536266,-0.5309926,2.5653344611669597
00312-UrFKpVJpvHi_0,4.0173187,0.112287015,-1.6199765,2.412553549738805
00313-PE6kVEtrxtj_0,0.3003289,0.09852779,5.5091763,2.451203375832897
00314-NwG7cpZnRZb_0,4.3380957,-2.9544744,0.1349995,0.24578017480879635
00315-We1N7vBtyGm_0,-1.1781074,0.17838708,-4.680766,2.491201751548374
00315-We1N7vBtyGm_1,5.257236,2.778387,-5.031392,5.413350226890019
00316-LqsTKpxKVP2_1,-0.72420746,0.18046212,-0.36067143,5.93848596945331
00317-P8XJUpcAUkf_0,-6.6504087,-2.47278,-0.41965613,1.4648198635711644
00317-P8XJUpcAUkf_1,-5.649179,0.12721992,0.6831975,6.238391909886128
00318-6qJyEsZNuey_0,5.1627417,0.028344005,0.7772508,1.98967563104354
00318-6qJyEsZNuey_1,5.1627417,0.028344005,0.7772508,1.4270796441468647
00319-sjH1uaR68XQ_0,-1.2662897,-2.839185,0.42486173,2.0663147770375425
00320-nicaPonCxvC_0,0.4989248,-1.8179909,-1.4921556,5.928648510748292
00321-JWWJBQWHv64_0,-12.624321,0.13610804,-1.326752,3.784602273665416
00322-7Xp37y8DpSv_0,-1.4380319,0.14735568,0.41956,4.722218503559813
00323-yHLr6bvWsVm_0,1.9342668,0.26024437,8.15009,0.09222412158158108
00324-DoSbsoo4EAg_0,-4.958604,0.08375928,9.628725,6.094638408181118
00325-bMvM1KL4WsR_0,-4.204194,0.14406943,-3.4218225,5.285268081795649
00325-bMvM1KL4WsR_1,-3.3542535,2.9440696,-5.207656,3.2765003211472403
00326-u9rPN5cHWBg_0,0.6311562,0.16440988,-0.3839694,2.472224829131127
00327-xgLmjqzoAzF_0,11.484707,0.061364472,2.1816707,3.6137199940732905
00328-DACaFbApXUe_0,-2.3723989,0.14391351,3.7805016,6.214166858088429
00329-asrq4PFvdvF_0,1.7315695,0.016020775,-1.814477,4.105181550869791
00329-asrq4PFvdvF_1,14.975584,3.4160209,-0.15885359,1.2978166249907275
00330-WhNyDTnd9g5_0,-1.257747,0.19343972,0.12474455,5.8100577260320945
00330-WhNyDTnd9g5_1,-1.257747,0.19343972,0.12474455,5.791770004799212
00331-gGMMut83nsX_0,0.6856191,0.054927975,-5.860653,0.3927525535052757
00332-cWfRoQnzNiM_1,2.1239948,0.13218117,-2.7212462,1.3811589138259954
00333-LLecyBe5Eq2_0,-7.4842877,-2.608643,-2.2292316,4.079181580463192
00333-LLecyBe5Eq2_1,-0.31964737,0.1913569,1.9710141,3.6563046359740596
00334-hkmLgL6jrP8_0,-0.41431686,-0.22100863,10.56844,6.224759252879822
00334-hkmLgL6jrP8_1,-0.85628265,-0.17815337,10.30542,6.030936597084657
00336-uc8QkFS11Hj_0,-3.1452303,-2.7073457,-3.0628364,4.086493173501494
00336-uc8QkFS11Hj_1,-10.360909,0.09265423,-3.393898,4.142179688859562
00337-CFVBbU9Rsyb_0,8.286682,-2.600538,-2.5247993,1.121999366122491
00337-CFVBbU9Rsyb_1,7.281977,0.04125178,-4.0816426,3.3500237480930974
00337-CFVBbU9Rsyb_2,-4.8028445,2.9994621,-2.5242865,4.923855899664738
00338-rK4jPRTUw15_0,3.406702,-2.5151875,-1.6079228,1.6497039161142204
00338-rK4jPRTUw15_1,-2.5792766,0.0848124,-0.15596196,3.6236133900177787
00338-rK4jPRTUw15_2,-3.5046356,2.6848123,1.3386592,5.240254529728189
00339-T7nCRmufFNR_0,13.251532,0.06293507,1.3624101,1.3292414956152268
00340-GtqoUWABJ11_0,-1.944078,0.18183699,-0.6827246,5.380867043781498
00341-tYvWp85L81G_1,3.1981804,0.08130789,2.491889,4.45557196711211
00342-C6JvMamYTRg_0,-6.6962433,0.0383009,5.5977397,1.6648378299708388
00343-5graSmdK3Bj_0,4.659524,-3.0105448,-2.7390418,1.747193990571682
00344-PaQrTquNd2v_0,2.5711274,0.03239198,-4.174166,5.440114479818343
00345-8EqKbkhqE4R_0,-6.7201033,0.24484125,3.5839663,5.610047420225168
00346-mQFC1yx29MM_0,6.4684544,-2.9321218,2.4344807,1.715012876176904
00346-mQFC1yx29MM_1,7.336671,0.06787825,6.812896,0.7514304327832806
00347-bwoBmU23M2N_0,5.609459,-2.8501072,3.9432087,1.19317253943968
00347-bwoBmU23M2N_1,4.0464497,0.1498928,5.302004,5.578586286440039
00348-37c5w29pYm3_0,5.7787523,0.23362973,4.5105505,3.986755450080638
00349-p32JzpQyhPk_0,7.2234325,-2.687882,-0.15242834,2.4093283669472796
00349-p32JzpQyhPk_1,4.970504,0.112118006,2.014386,4.154965408733669
00350-amdKHm5GAM1_0,15.996407,0.30478895,3.1497302,0.6271223384618821
00350-amdKHm5GAM1_1,3.8903506,2.904789,0.29546943,3.786420054169518
00351-QxfX5te1gFu_0,2.0039046,0.11903387,0.5042964,5.902290550540319
00352-zmZvNTCxMZE_0,0.60216075,0.13098946,1.2083893,4.18382035580854
00353-8qbZhbTc1wX_0,1.6287752,0.1373848,3.3378046,5.313159227859321
00354-NpCFg9NdUgL_0,2.5050712,-2.5853353,1.0064043,4.3961834370178625
00354-NpCFg9NdUgL_1,7.065431,0.1620171,-1.1138294,4.962509103019355
00355-Qkm4CooNoPi_0,-4.0748453,0.14657016,-3.3843007,5.505854184089381
00356-RYzud5W7ZnC_0,-4.508024,0.055804163,0.35101703,2.068298473616424
00357-TzQLNfWugiZ_0,-2.4044445,0.10862005,1.5205638,1.2902929469603077
00358-Wjvsh6jnVsR_0,10.874594,0.0239048,-0.7698208,2.3358337265486298
00358-Wjvsh6jnVsR_1,10.315889,3.2239046,-2.858465,2.285584953048497
00359-aTf5zsbjZMb_0,-8.9199915,-2.606753,0.29197717,5.451100762327036
00359-aTf5zsbjZMb_1,-2.5310335,0.19324684,-1.4256312,5.691547558453253
00360-yA3RqPqMrGE_0,2.21241,0.089460135,3.5603309,5.599925621562404
00360-yA3RqPqMrGE_1,5.352855,3.0894604,1.5793574,1.2652802656300925
00361-uXU4dVyyvWa_1,-1.8544152,0.16383922,4.076437,4.718070383025958
00362-o94q92w5PK5_0,0.38449275,0.047926143,-0.23857287,0.3288029231241276
00363-DS3nSAaa3Nr_0,-9.115408,0.107019424,12.585598,4.967153838976215
00364-tEafuWwhhwr_0,4.7270527,-3.0084376,5.940213,5.48871986720203
00364-tEafuWwhhwr_1,-4.6811,0.08321889,6.8351126,1.4349282288073677
00366-fxbzYAGkrtm_0,-0.013149947,-3.1826224,1.8019342,0.025656844374728562
00366-fxbzYAGkrtm_1,-5.001728,0.017377853,3.143411,5.290976510136618
00367-RHdkyzXFp1k_0,-1.2986294,-3.1267502,2.3676786,2.032381159866591
00367-RHdkyzXFp1k_1,-2.4665046,0.07324982,3.816956,5.919627703126358
00367-RHdkyzXFp1k_2,-0.4109397,3.2732496,4.379331,2.9506117227296302
00368-k9UfRPqLm3j_0,7.170723,-2.7175949,-1.8471477,2.021527686185195
00368-k9UfRPqLm3j_1,-0.33703214,0.08240509,-1.7093146,4.040056193900104
00369-FgXPKxNp5kK_0,-1.1607776,0.12019998,8.298212,3.999238989152773
00369-FgXPKxNp5kK_1,0.37669006,4.7202,4.326551,1.714830290384295
00370-RcuYAHzrjK7_0,0.34103176,0.079827994,8.736635,5.4132062127254645
00371-6AGcGQf2wof_0,1.839796,0.060377203,0.16607843,4.195329974090213
00371-6AGcGQf2wof_1,1.839796,0.060377203,0.16607843,2.279636765831347
00372-GMwtBqNLGBs_0,-15.722103,-0.058404997,4.3021173,1.176988322395496
00373-WPzCkWEorzk_0,4.388886,0.1752932,9.425566,5.235651453031534
00374-j2eqyxdYAFW_0,-0.6587169,-2.557616,-0.7887521,1.710170394239219
00375-kubNyvKJBUX_0,-9.497015,0.013661087,-5.257064,4.389858469178942
00375-kubNyvKJBUX_1,-2.1513195,2.0136611,0.31618553,1.0496804539335105
00376-wxixLWuvLjd_0,-5.860986,0.080754995,1.4338773,1.4831144193347259
00377-Fgtk7tL8R9Y_0,1.1579545,0.052137047,1.1439427,3.5582153525723212
00378-DqJKU7YU7dA_0,-6.145708,0.07917374,20.26542,5.7605234661226135
00379-58fkJMgLopt_0,2.851939,0.1740377,-0.05972375,0.9212425359033198
00380-fdfRpE6Cfsr_0,1.6012206,0.17414302,0.7792256,0.021462317158240787
00380-fdfRpE6Cfsr_1,3.7038314,3.5741434,3.7868218,5.491013300731587
00381-pmZMJfFd3Jy_0,5.52942,0.04006876,-0.53785324,1.4041298833198594
00382-S7uMvxjBVZq_0,-4.0071087,0.06446344,1.1812471,0.388983322091967
00383-yTgw14aa5ha_0,-3.1414993,-2.6077213,-1.1042615,5.232587952431367
00384-ceJTwFNjqCt_0,5.231706,0.19653523,1.0218712,5.326105651501055
00385-PB8eQHRTRRK_0,-9.4119215,-2.5470057,0.6394213,4.564051959185367
00385-PB8eQHRTRRK_1,-9.604927,0.05299425,0.5110235,4.2029009077193065
00385-PB8eQHRTRRK_2,-1.0967728,2.9896507,-0.08299631,2.9960631418512134
00386-b3WpMbPFB6q_0,-4.7399206,-3.035172,1.6855371,2.3388519642431365
00386-b3WpMbPFB6q_1,-11.163423,0.29750174,-6.556751,2.21773393876365
00387-6vJMULqvYe8_0,4.3423004,-3.3732915,6.6787233,1.3826507524354181
00387-6vJMULqvYe8_1,-6.0870304,0.026708364,3.6141584,2.8549894822711614
00388-pcpn6mFqFCg_0,3.245203,-2.0457385,2.447612,1.7544808786793462
00389-d6bYiL1d9Fh_0,9.646182,-2.5846477,1.0866646,1.6729498103218894
00389-d6bYiL1d9Fh_1,9.694224,0.015352488,2.2195716,2.817485898863029
00390-c9DeZf2fcDf_0,4.4853344,-2.8743079,4.5644484,1.0652424422014435
00390-c9DeZf2fcDf_1,4.485062,0.12569237,4.36414,0.34498052433014526
00391-3UDjdrwcqMb_0,-3.414949,0.079374984,0.76287925,1.0992120365271867
00392-M8PMwoYQTUV_0,-0.26230314,0.21421854,3.23047,1.7983470135946213
00393-dD37vuCa4FE_0,12.960381,0.13080445,2.7808983,5.6635516956030205
00394-H7bBanejcc6_0,-5.728641,-2.5441976,-5.419696,4.335366799085567
00394-H7bBanejcc6_1,3.4621835,0.14974523,-2.6774673,3.3312504676757446
00395-giViJCyCH2C_0,-0.863767,0.085090354,4.0928116,5.178648871366269
00395-giViJCyCH2C_1,0.38221067,3.0850904,4.615224,0.6614094022027203
00396-wuKkTq5GJbi_0,-6.044777,-2.4866788,-0.25593194,0.8892478513912815
00396-wuKkTq5GJbi_1,-7.249089,0.113321066,0.29685035,5.643486801903957
00397-ZNanfzgCdm3_0,-6.264574,0.014647245,-1.565276,3.5405574264546917
00398-Vnb6uKtzQCU_0,-7.6541576,-2.0908146,6.7024956,5.345510890658079
00398-Vnb6uKtzQCU_1,-2.3589792,0.16712308,-4.8652077,2.450754260862899
00399-XokRUNE3gB1_0,4.6543846,0.05049391,-2.3699515,2.6958640723960445
00399-XokRUNE3gB1_1,1.3800406,3.050494,-2.4215994,4.7518016603866045
00400-KcHdFEzySGq_0,12.723776,0.16388798,2.347331,5.830502391535863
00401-H8rQCnvBgo6_0,-2.9707522,0.05587253,0.30980632,5.580209852733744
00402-zR6kPe1PsyS_0,1.9774574,0.18326417,8.139093,3.581277016257888
00403-t3t9ofFLcFU_0,6.171127,0.03504868,7.672763,5.9343333356442525
00404-QN2dRqwd84J_0,0.32297564,0.19140404,-6.0565968,4.6449231755516465
00405-q28T9C3q2dv_0,1.4050773,-2.7763615,-3.096301,2.9369774571205567
00405-q28T9C3q2dv_1,1.6985021,-0.5763614,13.28444,5.147926531984963
00405-q28T9C3q2dv_2,9.437704,3.4236386,-3.6322129,2.370594518249372
00406-n2Tt2eJdqnT_0,-4.3256135,0.07288094,8.655794,4.611792230108221
00406-n2Tt2eJdqnT_1,-3.16172,2.872881,10.851519,5.066286847677207
00407-NPHxDe6VeCc_0,11.686354,-0.12146032,-6.7107687,3.0366328719298674
00408-RamZzGBBPbT_0,0.006365927,-2.4976203,0.56324667,3.134296717814185
00408-RamZzGBBPbT_1,3.777067,0.031845093,5.557543,0.31901619389421143
00408-RamZzGBBPbT_2,3.777067,0.031845093,5.557543,1.300180278103607
00409-rxGLNxH6eoJ_0,6.397128,0.17363778,-1.5832376,1.4828811803721784
00410-v7DzfFFEpsD_0,14.828085,-3.0553355,-1.3737445,0.6294895919223408
00410-v7DzfFFEpsD_1,14.568565,0.10536885,-1.8352871,2.033242118315688
00411-o4tckGBtaxz_0,-7.881623,0.17192402,3.4768143,5.37388412410651
00411-o4tckGBtaxz_1,-0.34261504,3.140033,0.16688241,2.1973737415139345
00412-mDPCxA7W1WN_0,-3.686754,0.05772698,-0.5930064,4.400453876460755
00413-YM4nG4pSAEJ_0,-1.327466,0.0397069,-1.6795778,0.5272756474607878
00414-77mMEyxhs44_0,13.027831,0.16044098,0.8423596,0.393040266159242
00414-77mMEyxhs44_1,9.479357,2.560441,-4.2898517,3.5877461594143947
00415-rBmEe6ab5VP_0,8.134743,0.0467391,-7.724005,3.8990999289240147
00416-zCMdfYaW9iF_0,0.04706614,0.09619403,-1.5136799,4.444287859348107
00417-nGhNxKrgBPb_0,15.176033,0.052617192,-4.3834424,1.037363840517689
00418-t6tH2pNA9X5_0,-4.790892,0.058780104,-0.016970672,0.8648391395211937
00419-fbUcgfPMBDr_0,-1.4015576,0.08274308,-2.0955884,5.9850228870353295
00420-R6Byftz8wRN_0,-11.808208,0.23833738,1.3939434,5.384985118473836
00420-R6Byftz8wRN_1,-3.6451607,3.151134,1.9240804,0.3713049479533222
00421-gamLwhSzHci_0,-7.7783356,-3.1214218,-2.8393474,4.40460417646461
00421-gamLwhSzHci_2,-0.8099358,3.1158695,-3.002841,2.2564206796023063
00422-8wJuSPJ9FXG_0,-3.4156978,0.13262834,0.18755177,4.940198819244156
00423-bEdki9cbHDG_0,3.9739747,0.102585316,-8.719844,2.379249488046787
00423-bEdki9cbHDG_1,-7.2515273,3.1025856,-3.0420527,3.208517901994887
